State,Statecode,Ward,Wardcode,Lga,Lgacode,Name,Type,X,Y,Population,Target.Household.Count,Recommended.Access.Categories,DecileByHH
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_10,HA,6.932279,10.985435,171,33,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_5,HA,6.929567,10.982188,376,67,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_22,HA,6.933868,10.974325,521,91,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,BUA_4,BUA,6.942425,10.972126,636,111,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugan Aliyu,HA,6.746584,10.886615,157,30,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Unguwan Zobe,SSA,6.369201,10.577922,88,17,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_201,HA,6.36061,10.574849,318,57,grid,10
Kaduna,KD,Tabanni,KD0111,Birnin Gwari,19001,Rigar Ibrahim Dogo,HA,6.975655,11.332314,57,13,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_193,HA,6.358214,10.570104,185,35,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,HA_16,HA,6.709441,10.726279,54,12,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Tudun Raha,HA,6.345419,10.566135,235,42,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_173,HA,6.34628,10.55755,71,15,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_120,HA,6.337456,10.558315,72,15,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,HA_184,HA,6.331105,10.563362,82,16,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Dawakin Basa,HA,6.324842,10.561028,106,20,grid,10
Kaduna,KD,Randagi,KD0106,Birnin Gwari,19001,Unguwan Mamman na madugu,BUA,6.31868,10.562561,2040,349,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_44,HA,6.449311,10.612847,128,23,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_46,HA,6.454765,10.612687,193,36,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,HA_42,HA,6.701828,10.730657,96,18,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,Rugar Musa,HA,6.696532,10.72573,350,63,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Mukwana Anguwan Alasan,HA,6.315909,10.669342,292,52,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_91,HA,6.427834,10.641302,63,14,grid,10
Kaduna,KD,Kutemeshi,KD0109,Birnin Gwari,19001,Rugar Yahaya,HA,7.043914,11.183473,173,34,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_107,HA,6.461216,10.659901,155,9,grid - Intensification,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_113,HA,6.460547,10.665111,71,15,grid,10
Kaduna,KD,Magajin Gari 2,KD0104,Birnin Gwari,19001,HA_116,HA,6.461549,10.672245,55,13,grid,10
